Query,Results,Title,Type,CreateDate
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2016
The Decline of Agriculture in Ethiopia,2688,Sustainable Agricultural Practices as a Response to Climate Change in Northern Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,Subjective Expectations of Medical Expenditures and Insurance in Rural Ethiopia,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,Effect of filter press mud application on nutrient availability in Aquert and Fluvent soils of Wonji/Shoa sugarcane plantation of Ethiopia,book_chapter,2016
The Decline of Agriculture in Ethiopia,2688,"The landscape and landforms of the Ogaden, southeast Ethiopia",book_chapter,2015
The Decline of Agriculture in Ethiopia,2688,"Food Security in the Face of Climate Change at Kafa Biosphere Reserve, Ethiopia",book_chapter,2020
The Decline of Agriculture in Ethiopia,2688,The Use of the Marasha Ard Plough for Conservation Agriculture in Northern Ethiopia,book_chapter,2011
The Decline of Agriculture in Ethiopia,2688,Continuous Dispute Between Egypt and Ethiopia Concerning Nile Water and Mega Dams,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,Bringing the ‘International’ into Discourses on Developmental Statehood in Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,The Right to Development in Ethiopia,book_chapter,2015
The Decline of Agriculture in Ethiopia,2688,"Farmers’ Livelihoods Vulnerability to Climate Variability and Change in Didesa Basin Southern Part of Abay Basin, Ethiopia",book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Pastoralists and Farmers Coping and Adaptation Strategies to Climate Variability and Their Perceived Success in Ethiopia,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Community Forest Management for Climate Change Mitigation and Adaptation in Ethiopia: Determinants of Community Participation,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,"Local Climate Change Perceptions and Adaptation Strategies in East Gojjam Zone, Northwestern Ethiopia: Anthropological Approach",book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Understanding the Climatic and Non-climatic Drivers of Livelihood Vulnerability in the Tigray Region of Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,"The Need for Transformation: Local Perception of Climate Change, Vulnerability and Adaptation Versus ‘Humanitarian’ Response in Afar Region, Ethiopia",book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Dynamics and Determinants of Inflation in Ethiopia,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,Coffee Production and Climate Change in Ethiopia,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,"Towards a Methodological Approach to Document and Analyze Local Knowledge of Climate Change: With Evidence from Rift Valley and Blue Nile Basins, Ethiopia",book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,"Ecosystem-Based Adaptation in Tigray, Northern Ethiopia: A Systematic Review of Interventions, Impacts, and Challenges",book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,Losing the Plot: Environmental Problems and Livelihood Strife in Developing Rural Ethiopia—Suri Agropastoralism Vs. State Resource Use,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,Effect of Climate Variability on Crop Income in Central Highlands of Ethiopia,book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,Does the Implementation of Social Safety Net Intervention Affect Indigenous Social Capital Systems for Coping with Livelihood Shocks? Ethnographic Evidence of Agro-pastoral Communities in Eastern Ethiopia,book_chapter,2018
The Decline of Agriculture in Ethiopia,2688,"Women Farmer-Breeder Partnerships in Plant Breeding, Seed, and Food Innovations: Experiences from Tigray, Northern Ethiopia",book_chapter,2020
The Decline of Agriculture in Ethiopia,2688,"Poverty and Food Security Effects of Climate Variability on Smallholders: The Case of Western Hararghe Zone, Ethiopia",book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,"Integration of SWAT and Remote Sensing Techniques to Simulate Soil Moisture in Data Scarce Micro-watersheds: A Case of Awramba Micro-watershed in the Upper Blue Nile Basin, Ethiopia",book_chapter,2020
The Decline of Agriculture in Ethiopia,2688,Competing Narratives of Water Resources Management in Ethiopia,book_chapter,2016
The Decline of Agriculture in Ethiopia,2688,Ethiopia in 2013,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Ethiopia in 2012,book_chapter,2017
le bon problème: Finding Balance in the Wine Industry,1,Medicine in Africa,book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"A.D. 1700–Present, Living with Colonialism and Globalisation",book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Small Island Developing States and Globalization: Development Potential,book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Portugal's Global Cinema: Industry, History and Culture",book,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"The Changing World Religion Map: Sacred Places, Identities, Practices and Politics",book,2015
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Development, Global Change and Food Security in Pacific Island Countries",book_chapter,2019
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Oceania,book_chapter,2009
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,The Context of Investing,book_chapter,2020
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Impacts of Climate Change on Marine Resources in the Pacific Island Region,book_chapter,2020
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,The Global Politics of Science and Technology: An Introduction,book_chapter,2014
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Nutrition and Health,book_chapter,2011
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"South Pacific and Small Island Developing States: Oceania is vast, canoe is centre, village is anchor, continent is margin",book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Imaginaries, Transformations, and Resistances in Patagonian Territories from a Socio-Ecological Perspective",book_chapter,2021
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Introduction: Transcultural Paths and Utopian Imaginings,book_chapter,2020
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Regional Review: Latin America,book_chapter,2021
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,E-Government in Pacific Island Countries,book_chapter,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Synopsis of the Tourism Industry Within the Caribbean,book_chapter,2018
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,A Toolbox for Studying the Global Politics of Science and Technology,book_chapter,2014
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,West Europe and North America,book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Migration and Climate Change in Oceania,book_chapter,2013
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,World Development Indicators 2008,book,2008
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Atolls and Origins: A Genealogy of Schooling in Micronesia,book_chapter,2012
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Views on National Security in Western Europe,book_chapter,2012
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Changing Environment: Where Will This Lead to?,book_chapter,2011
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Migration, Education and Marginality: Networks and Strategies in the Pacific Islands",book_chapter,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,INTRODUCTION: Integrating the Pacific,book_chapter,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,World development indicators 2011,book,2011
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Ilha Formosa, Seventeenth Century: Archaeology in Small Islands, History of Global Processes",book_chapter,2016
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Missionaries in Latin America and Asia: A First Global Mass Education Wave,book_chapter,2019
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,World Development Indicators 2007,book,2007
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Pacific Island Economies,book_chapter,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,INTRODUCTION. Tidalectics: Navigating Repeating Islands,book_chapter,2017
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Institutional Change and Development in Argentina,book_chapter,2019
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Pieces for Anthrohistory: A Puzzle to Be Assembled Together,book_chapter,2020
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Immigrant Families From Regions With Emerging Research,book_chapter,2011
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,Pacific Islands Archaeology,book_chapter,2011
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,American Studies as Transnational Practice: Turning toward the Transpacific,book,2015
The Effect of Globalization on Developing Cultures in the Mariana Islands,138,"Beginning Historical Archaeology in Vanuatu: Recent Projects on the Archaeology of Spanish, French, and Anglophone Colonialism",book_chapter,2016
