Query,Results,Title,Type,CreateDate
Foreign influence in the Spanish Civil War,71269,Narrating War in Peace: The Spanish Civil War in the Transition and Today,book,2015
Foreign influence in the Spanish Civil War,71269,"Neville Chamberlain and the Spanish Civil War, 1936-9",article,2013
Foreign influence in the Spanish Civil War,71269,"Salamanca, May 1937: The Eighth Marquis del Moral and the Turning Point in General Franco's Foreign Policy Towards Great Britain in the Spanish Civil War",article,1999
Foreign influence in the Spanish Civil War,71269,The odyssey of the Abraham Lincoln Brigade : Americans in the Spanish Civil War,pbook,1994
Foreign influence in the Spanish Civil War,71269,"Economic relations between Nazi Germany and Franco's Spain, 1936-1945",pbook,1996
Foreign influence in the Spanish Civil War,71269,The Spanish Civil War : revolution and counterrevolution,book,1991
Foreign influence in the Spanish Civil War,71269,The Spanish Civil War : revolution and counterrevolution,book,2015
Foreign influence in the Spanish Civil War,71269,"War, the American state, and politics since 1898",pbook,2011
Foreign influence in the Spanish Civil War,71269,"Ideological Profit: Hemingway, Kol’tsov, and the Spanish Civil War",article,2021
Foreign influence in the Spanish Civil War,71269,Memory in frames. Foreign women photographers in Aragon in the Spanish Civil War,article,2021
Foreign influence in the Spanish Civil War,71269,Canada's Foreign Enlistment Act and the Spanish Civil War,article,2017
Foreign influence in the Spanish Civil War,71269,The Threat of Returning Foreign Fighters: Finnish State Responses to the Volunteers in the Spanish and Syria-Iraq Civil Wars,article,2018
Foreign influence in the Spanish Civil War,71269,Spanish Civil War: Revolution and Counterrevolution,book,1991
Foreign influence in the Spanish Civil War,71269,War and economics: Spanish civil war finances revisited,article,2012
Foreign influence in the Spanish Civil War,71269,"Ideological Foundations of British Non-Intervention in the Spanish Civil War: Foreign Office Perceptions of Political Polarisation in Spain, 1931-1936",article,2020
Foreign influence in the Spanish Civil War,71269,Foreign fighters and war volunteers: between myth and reality,article,2020
Foreign influence in the Spanish Civil War,71269,Revolutionizing the 'national means of expression': The influence of Soviet film culture in pre-Civil War Spain,article,2016
Foreign influence in the Spanish Civil War,71269,"Concrete Air Raid Shelters, 1935-1941: A study of the British cement industry’s influence on public policy",article,2017
Foreign influence in the Spanish Civil War,71269,Training of volunteer nurses during the Spanish Civil War (1936-1939): A historical study,article,2021
Foreign influence in the Spanish Civil War,71269,The Spanish International Brigadier as Veteran and Foreign Fighter,article,2020
Foreign influence in the Spanish Civil War,71269,Educating the communists of the future: Notes on the educational life of the Spanish children evacuated to the USSR during the Spanish Civil War,article,2015
Foreign influence in the Spanish Civil War,71269,"An Infantile Disorder? Youth, Childhood, and the British Anarchist Movement During the Spanish Civil War, 1936-1939",article,2020
Foreign influence in the Spanish Civil War,71269,On Hostile Soil: Spanish Republican Diplomats in Berlin at the Onset of the Spanish Civil War,article,2017
Foreign influence in the Spanish Civil War,71269,In war-torn Spain: The politics of Irish press coverage of the Spanish civil war,article,2017
Foreign influence in the Spanish Civil War,71269,Volunteers for Anarchy: The International Group of the Durruti Column in the Spanish Civil War,article,2021
Foreign influence in the Spanish Civil War,71269,Qualifying Consequences: A Response to “Consequences of the Spanish Civil War for Entomology”,article,2017
Foreign influence in the Spanish Civil War,71269,Representation of the Spanish Civil War by the Arequipa’s Newspapers (1936 -1939),article,2019
Foreign influence in the Spanish Civil War,71269,Training of volunteer nurses during the Spanish Civil War,article,2021
Foreign influence in the Spanish Civil War,71269,The Spanish Civil War and Cultural Heritage,article,2017
Foreign influence in the Spanish Civil War,71269,'I am not a camera': camera consciousness in 1930s Britain and the Spanish Civil War,article,2012
Foreign influence in the Spanish Civil War,71269,Spanish Republicans&apos; Struggle and Its Impact on the Soviet Wartime Generation,article,2020
Foreign influence in the Spanish Civil War,71269,The Spanish Civil War,book,2017
Foreign influence in the Spanish Civil War,71269,The Consequences of Victimization on Political Identities: Evidence from Spain,article,2012
Foreign influence in the Spanish Civil War,71269,Transnationalising the Spanish Civil War,article,2020
Foreign influence in the Spanish Civil War,71269,Cold War Politics in Britain and the Contested Legacy of the Spanish Civil War,article,2014
Foreign influence in the Spanish Civil War,71269,How Nazi press instructions framed German perceptions of the Spanish Civil War,article,2016
Foreign influence in the Spanish Civil War,71269,"Fighting from Portugal for a New Spain: The 'Black Embassy' in Lisbon During the Spanish Civil War: Information, Press and Propaganda",article,2021
Foreign influence in the Spanish Civil War,71269,"‘The Franco Way’: The American Right and the Spanish Civil War, 1936–9",article,2022
The Historical roots of the XXI century refugee crisis in Europe,790,The EU in the 21st Century: Challenges and Opportunities for the European Integration Process,book,2020
The Historical roots of the XXI century refugee crisis in Europe,790,RELIGION AND POLISH FOREING POLICY IN THE XXI CENTURY,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,The refugee and migrant crisis: human tragedies as an extension of colonialism,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,"Impossible Landings: Precarity, Populism and Walling in a 'European' Refugee Crisis",dissertation,2018
The Historical roots of the XXI century refugee crisis in Europe,790,Rousing a Response: When the United States Changes Policy toward Mass Killing,article,2017
The Historical roots of the XXI century refugee crisis in Europe,790,The tangled historical roots of entrepreneurial growth aspirations,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,Introduction:??Civil Society and Volunteering in the So-Called Refugee Crisis of 2015—Ambiguities and Structural Tensions,book_chapter,2018
The Historical roots of the XXI century refugee crisis in Europe,790,From governmentality to solidarity: George Drivas' Laboratory of Dilemmas,article,2021
The Historical roots of the XXI century refugee crisis in Europe,790,The European Union Crossroads: Current Situation and Future Challenges,book_chapter,2020
The Historical roots of the XXI century refugee crisis in Europe,790,"The Language of Crisis and the Problem of Historical Meaning. Nietzsche, Heidegger, Kolakowski",article,2015
The Historical roots of the XXI century refugee crisis in Europe,790,"Sustainability Challenge of Eastern Europe-Historical Legacy, Belt and Road Initiative, Population Aging and Migration",article,2021
The Historical roots of the XXI century refugee crisis in Europe,790,Comparative Historical Analysis,article,2021
The Historical roots of the XXI century refugee crisis in Europe,790,THE IMPACT OF IMMIGRATION CRISIS ON EUROPE’S CULTURAL CONDITIONS: WHY ARE THE POLES ‘APPREHENSIVE’ ABOUT MUSLIMS?,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,Population aging and migration - history and UN forecasts in the EU-28 and its east and south near neighborhood - one century perspective 1950-2050,article,2018
The Historical roots of the XXI century refugee crisis in Europe,790,Anxious politics in the European city: an introduction,article,2016
The Historical roots of the XXI century refugee crisis in Europe,790,Spaces of identity in the context of media images and artistic representations of refugees and migration in Austria,article,2021
The Historical roots of the XXI century refugee crisis in Europe,790,Refugees and Asylum Seekers: Their Social Networks and Encounter with the Mental Health Services,dissertation,2021
The Historical roots of the XXI century refugee crisis in Europe,790,"Illegible Humanity: The Refugee, Human Rights, and the Question of Representation",article,2009
The Historical roots of the XXI century refugee crisis in Europe,790,From Zbaszyn to Manila: The Holocaust odyssey of Joseph Cysner and the Philippine rescue of refugee Jews,dissertation,2009
The Historical roots of the XXI century refugee crisis in Europe,790,"The Driftwood of War: The US Army, Expellees, and West German Society, 1945-52",article,2013
The Historical roots of the XXI century refugee crisis in Europe,790,"The Creighton century: British historians and Europe, 1907-2007",article,2009
The Historical roots of the XXI century refugee crisis in Europe,790,Glass Half Full? The Peril and Potential of Highly Organized Violence,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,Faith in the city: preaching radical social change in Detroit.,book,2009
The Historical roots of the XXI century refugee crisis in Europe,790,"Traumatic pasts and the historical imagination: Symptoms of loss, postcolonial suffering, and counter-memories among African migrants",article,2016
The Historical roots of the XXI century refugee crisis in Europe,790,"Too much to handle: Illegal migration harms ""natives"" on the migrant Island",article,2016
The Historical roots of the XXI century refugee crisis in Europe,790,"Rousseau, Pufendorf and the eighteenth-century natural law tradition",article,2010
The Historical roots of the XXI century refugee crisis in Europe,790,"""Lord, until I reach my home"": Inside the refugee camps of the American Civil War",dissertation,2015
The Historical roots of the XXI century refugee crisis in Europe,790,Fluid identities and navigating integration: The politics of solidarity in contemporary Germany,article,2018
The Historical roots of the XXI century refugee crisis in Europe,790,"Whose Spain? : negotiating ""Spanish music"" in Paris, 1908-1929",book,2013
The Historical roots of the XXI century refugee crisis in Europe,790,From Favourites to ‘With No Return’: Permanence and Mobility of Latin American Immigration in Spain during the 21st Century,article,2014
The Historical roots of the XXI century refugee crisis in Europe,790,Social and Islamic diffusion in the Nordic countries with the example of Sweden by year 2050,article,2019
The Historical roots of the XXI century refugee crisis in Europe,790,Justifying the Right of Return,article,2020
The Historical roots of the XXI century refugee crisis in Europe,790,International Organizations as Global Migration Governors: The World Bank in Central Asia,article,2017
The Historical roots of the XXI century refugee crisis in Europe,790,Bridging the sixteenth- and the twentieth-centuries: Roland Bainton as a transitional figure in historical scholarship,dissertation,2010
