Query,Results,Title,Type,CreateDate
The European Invasion into Native America,71707,Effects of Self-Compatibility on the Distribution Range of Invasive European Plants in North America,article,2007
The European Invasion into Native America,71707,Beta diversity of urban floras among European and non-European cities,article,2014
The European Invasion into Native America,71707,Complementarity of statistical treatments to reconstruct worldwide routes of invasion: the case of the Asian ladybird Harmonia axyridis,article,2014
The European Invasion into Native America,71707,Does the non-native European catfish Silurus glanis threaten French river fish populations?,article,2015
The European Invasion into Native America,71707,Global change and climate-driven invasion of the Pacific oyster (Crassostrea gigas) along European coasts: a bioenergetics modelling approach,article,2016
The European Invasion into Native America,71707,Linking historical ecology and invasion biology: some lessons from European rabbit introductions into the new world before the nineteenth century,article,2015
The European Invasion into Native America,71707,Life-history traits of non-native freshwater fish invaders differentiate them from natives in the Central European bioregion,article,2014
The European Invasion into Native America,71707,Biological invasions in soil: DNA barcoding as a monitoring tool in a multiple taxa survey targeting European earthworms and springtails in North America,article,2012
The European Invasion into Native America,71707,"Competition among native and invasive Phragmites australis populations: An experimental test of the effects of invasion status, genome size, and ploidy level",article,2020
The European Invasion into Native America,71707,Marine invasion history and vector analysis of California: a hotspot for western North America,article,2011
The European Invasion into Native America,71707,HISTORICAL RANGE EXPANSION DETERMINES THE PHYLOGENETIC DIVERSITY INTRODUCED DURING CONTEMPORARY SPECIES INVASION,article,2007
The European Invasion into Native America,71707,"Alien leaf beetles (Coleoptera, Chrysomelidae) of European Russia and some general tendencies of leaf beetle invasions",article,2018
The European Invasion into Native America,71707,"Biological invasion of oxeye daisy (Leucanthemum vulgare) in North America: Pre-adaptation, post-introduction evolution, or both?",article,2018
The European Invasion into Native America,71707,RAD sequencing reveals genomewide divergence between independent invasions of the European green crab (Carcinus maenas) in the Northwest Atlantic,article,2017
The European Invasion into Native America,71707,The Indians’ New World: Catawbas and Their Neighbors from European Contact through the Era of Removal,book,2012
The European Invasion into Native America,71707,"The invasion, provenance and diversity of Vespa velutina Lepeletier (Hymenoptera: Vespidae) in Great Britain",article,2017
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"Strategic Command and Control for Maneuver Warfare: Creation of the Royal Navy's ""War Room"" System, 1905-1915",article,2005
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,The Nature of Total War: Grasping the Global Environmental Dimensions of World War II,article,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"An ice-free Arctic Ocean: history, science, and scepticism",article,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"Selling the 'Untold Wealth' in the Seas: A Social and Cultural History of the South-east Australian Shelf Trawling Industry, 1915-1961",article,2008
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"Caribbean Soccer: Hispanoamericanismo and the Identity Politics of F??tbol in Puerto Rico, 1898–1920s",article,2017
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"Growth, Import Dependence, and War",article,2018
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"OUTSOURCING: ENERGY AND EMPIRE IN THE AGE OF COAL, 1820–1911",article,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,"A FAREWELL TO KING COAL: GEOPOLITICS, ENERGY SECURITY, AND THE TRANSITION TO OIL, 1898–1917",article,2019
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Introduction to Petroleum Technology,book_chapter,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Aerial,book_chapter,2012
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Coal and Empire: The Birth of Energy Security in Industrial America,book_chapter,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Bibliography of urban history 2015,article,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,LEFT OUT IN THE COLD: CONTEMPORARY POLICY AND INTERNATIONAL PROPERTY ISSUES IN THE ARCTIC CIRCLE,article,2017
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Modelling the Climate System: An Overview,book_chapter,2011
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Introduction to Petroleum Technology,reference_entry,2017
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,The Rise of Entrepreneurs in Nigerian Motor Transport a Study in Indigenous Enterprise,article,1993
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Contexts,reference_entry,2015
Origins of Modern Maritime Fuel in the 1910s British Royal Navy,18,Resources,book_chapter,2013
The Misty Poets and Censorship in China,142,Misty Poets,reference_entry,2020
The Misty Poets and Censorship in China,142,Dissidence and Accommodation: The Publishing History of Yang Lian from Today to Today,article,2006
The Misty Poets and Censorship in China,142,The Poet as Rhetor: A Reading of Wilfred Owen's “Dulce et Decorum Est”,article,2018
The Misty Poets and Censorship in China,142,Metaphors Unto Themselves: Mental Illness Poetics in Contemporary Chinese Poetry,article,2015
The Misty Poets and Censorship in China,142,Burmese Poetry: Tectonic Shifts,article,2012
The Misty Poets and Censorship in China,142,Gu Cheng,reference_entry,2020
The Misty Poets and Censorship in China,142,A Poet Searching for His Roots: Yang Lian and His Pre-exile Poetics,article,2013
