Query,Results,Title,Type,CreateDate
Income Inequality and Its Effects on Children’s Education and Future,41025,"Reproducing Inequalities: Luck, Wallets, and the Enduring Effects of Childhood Health",article,2006
Income Inequality and Its Effects on Children’s Education and Future,41025,Grand Advantage: Family Wealth and Grandchildren's Educational Achievement in Sweden,article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,Can Early Childhood Interventions Decrease Inequality of Economic Opportunity?,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,Income Inequality and the Developing Child: Is It All Relative?,article,2015
Income Inequality and Its Effects on Children’s Education and Future,41025,Understanding Factors that Shape Gender Attitudes in Early Adolescence Globally: A Mixed-Methods Systematic Review,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,Racial Inequality in Education in Brazil: A Twins Fixed-Effects Approach,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,When the American dream fails: The effect of perceived economic inequality on present‐oriented behavior,article,2020
Income Inequality and Its Effects on Children’s Education and Future,41025,Socioeconomic inequality profiles in physical and developmental health from 0–7 years: Australian National Study,article,2012
Income Inequality and Its Effects on Children’s Education and Future,41025,Offspring Education and Parents' Health Inequality in China: Evidence from Spillovers of Education Reform,article,2022
The European Invasion into Native America,47730,Foreseeing reed invasions: European genotypes of common reed (Phragmites australis) grow equally well in China as in their native environment and show similar performance as native Chinese genotypes,article,2021
The European Invasion into Native America,47730,Predicting current and future biological invasions: both native and invaded ranges matter,article,2008
The European Invasion into Native America,47730,Where do they come from and where do they go? European natural habitats as donors of invasive alien plants globally,article,2013
The European Invasion into Native America,47730,Molecular data provide strong evidence of natural hybridization between native and introduced lineages of Phragmites australis in North America,article,2010
The European Invasion into Native America,47730,Genomic admixture increases fitness during a biological invasion,article,2010
The European Invasion into Native America,47730,"Naturalization of central European plants in North America: species traits, habitats, propagule pressure, residence time",article,2015
The European Invasion into Native America,47730,Contrasting mitochondrial diversity of European starlings (Sturnus vulgaris) across three invasive continental distributions,article,2020
The European Invasion into Native America,47730,Biogeography of a plant invasion: genetic variation and plasticity in latitudinal clines for traits related to herbivory,article,2017
The European Invasion into Native America,47730,Alien plant invasions in European woodlands,article,2017
The European Invasion into Native America,47730,The seeds of invasion: enhanced germination in invasive European populations of black locust (Robinia pseudoacacia L.) compared to native American populations,article,2021
The European Invasion into Native America,47730,Biotic Resistance to Invasion: Native Predator Limits Abundance and Distribution of an Introduced Crab,article,2005
The European Invasion into Native America,47730,Biogeography of a plant invasion: plant-herbivore interactions,article,2015
The European Invasion into Native America,47730,European frogbit (Hydrocharis morsus-ranae) invasion facilitated by non-native cattails (Typha) in the Laurentian Great Lakes,article,2019
The European Invasion into Native America,47730,Novel Weapons: Invasive Plant Suppresses Fungal Mutualists in America but Not in Its Native Europe,article,2008
The European Invasion into Native America,47730,The global invasion success of Central European plants is related to distribution characteristics in their native range and species traits,article,2009
The European Invasion into Native America,47730,Invasion ratcheting in the zebra mussel (Dreissena polymorpha) and the ability of native and invaded ranges to predict its global distribution,article,2013
The European Invasion into Native America,47730,Multi-trophic native and non-native prey naivete shape marine invasion success,article,2019
The European Invasion into Native America,47730,Alien plant invasion hotspots and invasion debt in European woodlands,article,2021
The European Invasion into Native America,47730,Global thermal niche models of two European grasses show high invasion risks in Antarctica,article,2017
The European Invasion into Native America,47730,Do alien North American mink compete for resources with native South American river otter in Argentinean Patagonia?,article,2009
The European Invasion into Native America,47730,Invasion of European pine stands by a North American forest pathogen and its hybridization with a native interfertile taxon,article,2007
The European Invasion into Native America,47730,Invasive alien predator causes rapid declines of native European ladybirds,article,2012
The European Invasion into Native America,47730,Preadaptation and post‐introduction evolution facilitate the invasion of Phragmites australis in North America,article,2014
The European Invasion into Native America,47730,European bridgehead effect in the worldwide invasion of the obscure mealybug,article,2018
The European Invasion into Native America,47730,Novel Weapons and Invasion: Biogeographic Differences in the Competitive Effects of Centaurea maculosa and Its Root Exudate (??)-Catechin,article,2009
The European Invasion into Native America,47730,Complementarity of statistical treatments to reconstruct worldwide routes of invasion: the case of the Asian ladybird Harmonia axyridis,article,2014
The European Invasion into Native America,47730,HISTORICAL RANGE EXPANSION DETERMINES THE PHYLOGENETIC DIVERSITY INTRODUCED DURING CONTEMPORARY SPECIES INVASION,article,2007
The European Invasion into Native America,47730,"Competition among native and invasive Phragmites australis populations: An experimental test of the effects of invasion status, genome size, and ploidy level",article,2020
The European Invasion into Native America,47730,Biological and physical effects of non-native earthworms on nitrogen cycling in riparian soils,article,2009
The European Invasion into Native America,47730,Biological invasions in soil: DNA barcoding as a monitoring tool in a multiple taxa survey targeting European earthworms and springtails in North America,article,2012
